VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP,Realized_Value
16807,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,2100,100,34000,22000,48000,0.458333333
16808,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Moderate,700,100,54000,16000,48000,0.333333333
16809,2016-02-29,2019-05-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,600,100,45000,25000,53000,0.471698113
16810,2016-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,3000,100,14000,22000,50000,0.44
16811,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Moderate,2100,100,45000,23000,48000,0.479166667
16812,2015-11-30,2019-11-30,2019-11-30,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1500,100,36000,19000,53000,0.358490566
16813,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,200,100,51000,17000,51000,0.333333333
16816,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,A,No,200,100,56000,23000,56000,0.410714286
16817,2017-02-28,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,A,No,2100,100,68000,17000,50000,0.34
16818,2016-01-31,2020-01-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,1700,100,49000,25000,61000,0.409836066
16820,2016-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,1200,100,27000,20000,45000,0.444444444
16821,2016-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,Moderate,1200,100,27000,20000,41000,0.487804878
16822,2016-09-30,2019-09-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,200,100,24000,19000,44000,0.431818182
16823,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,200,100,30000,20000,44000,0.454545455
16824,2016-03-31,2020-03-31,2019-09-30,2019-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,1200,100,48000,17000,40000,0.425
16828,2017-02-28,2020-02-29,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_3,MODEL_A,A,Moderate,800,100,50000,23000,50000,0.46
16829,2014-08-31,2018-08-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,Moderate,200,100,69000,24000,62000,0.387096774
16830,2014-05-31,2017-08-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,800,100,68000,27000,64000,0.421875
16831,2014-04-30,2018-04-30,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,Moderate,1400,100,48000,23000,56000,0.410714286
16832,2014-07-31,2018-07-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,Mild,1200,100,64000,22000,61000,0.360655738
16833,2014-10-31,2018-01-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,700,100,54000,25000,64000,0.390625
16841,2014-10-31,2018-10-31,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_1,MODEL_B,A,Moderate,500,100,42000,27000,64000,0.421875
16842,2014-07-31,2018-07-31,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,No,1000,100,38000,23000,61000,0.37704918
16843,2014-07-31,2017-10-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,A,Moderate,700,100,43000,27000,61000,0.442622951
17028,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,C,Moderate,1400,400,55000,25000,46000,0.543478261
16905,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,700,400,53000,16000,38000,0.421052632
16906,2013-12-31,2017-12-31,2017-10-31,2017-11-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,100,700,47000,17000,38000,0.447368421
16908,2013-11-30,2017-11-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,D,No,300,500,36000,19000,38000,0.5
16909,2015-02-28,2019-02-28,2018-09-30,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,600,500,29000,18000,38000,0.473684211
16911,2014-10-31,2018-10-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,600,400,33000,16000,37000,0.432432432
16912,2014-08-31,2018-08-31,2018-03-31,2018-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,2000,400,39000,19000,37000,0.513513514
16913,2015-04-30,2019-04-30,2019-01-31,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,800,400,29000,17000,41000,0.414634146
16914,2015-09-30,2019-03-31,2018-11-30,2018-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,B,Mild,100,600,34000,17000,40000,0.425
16915,2015-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,Moderate,600,400,48000,16000,37000,0.432432432
16920,2013-11-30,2017-11-30,2017-11-30,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,1800,400,26000,18000,37000,0.486486486
16921,2013-11-30,2017-11-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,300,400,58000,22000,45000,0.488888889
16922,2014-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,A,No,500,100,55000,17000,43000,0.395348837
16923,2014-01-31,2018-01-31,2017-07-31,2017-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Major,100,700,24000,21000,46000,0.456521739
16924,2014-02-28,2018-02-28,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,A,No,500,100,44000,18000,45000,0.4
16929,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_B,C,No,400,600,20000,30000,63000,0.476190476
16930,2016-01-31,2019-01-31,2018-09-30,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_B,B,No,1900,400,53000,28000,63000,0.444444444
16940,2014-07-31,2017-10-31,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,500,400,35000,29000,64000,0.453125
16942,2014-04-30,2017-07-31,2017-06-30,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,1400,400,23000,29000,61000,0.475409836
16943,2014-07-31,2018-07-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_1,MODEL_B,B,No,700,600,64000,22000,61000,0.360655738
16952,2015-08-31,2018-11-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,E,No,500,500,48000,26000,60000,0.433333333
16953,2015-05-31,2018-05-31,2018-05-31,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,C,No,0,400,68000,28000,66000,0.424242424
16955,2015-10-31,2019-04-30,2019-02-28,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,E,No,300,500,48000,23000,60000,0.383333333
16967,2015-01-31,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,B,No,500,400,22000,31000,60000,0.516666667
16969,2015-08-31,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_5,MODEL_B,B,No,200,400,54000,27000,63000,0.428571429
16970,2015-07-31,2018-10-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1100,400,48000,24000,49000,0.489795918
16971,2015-04-30,2018-10-31,2018-04-30,2018-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Moderate,1300,400,45000,23000,43000,0.534883721
16972,2015-08-31,2019-08-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,500,600,44000,19000,50000,0.38
16973,2015-07-31,2019-07-31,2018-09-30,2018-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,2400,700,60000,19000,47000,0.404255319
16975,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,E,Moderate,100,500,42000,19000,48000,0.395833333
16977,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,No,800,400,54000,21000,48000,0.4375
16978,2015-08-31,2019-08-31,2018-12-31,2018-12-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,300,600,34000,17000,41000,0.414634146
16979,2015-05-31,2018-08-31,2018-08-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,1900,400,54000,18000,37000,0.486486486
16980,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,E,No,900,800,51000,18000,44000,0.409090909
16981,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,300,400,48000,19000,43000,0.441860465
16982,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,200,400,18000,20000,41000,0.487804878
16984,2015-09-30,2018-12-31,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,800,400,15000,19000,41000,0.463414634
16985,2015-05-31,2018-05-31,2018-04-30,2018-04-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,100,400,43000,21000,41000,0.512195122
16987,2015-05-31,2018-08-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,500,400,42000,20000,41000,0.487804878
16988,2015-03-31,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,No,500,400,40000,22000,43000,0.511627907
16991,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,D,No,3300,400,34000,21000,47000,0.446808511
16992,2015-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1100,400,26000,24000,47000,0.510638298
16993,2015-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,Mild,100,600,62000,18000,47000,0.382978723
16995,2014-10-31,2018-10-31,2018-06-30,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,300,300,23000,22000,48000,0.458333333
16996,2014-09-30,2017-09-30,2017-09-30,2017-09-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,400,400,59000,24000,48000,0.5
16998,2014-09-30,2017-09-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1800,400,55000,23000,47000,0.489361702
16999,2014-08-31,2017-08-31,2017-07-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1500,400,45000,25000,47000,0.531914894
17000,2014-10-31,2017-10-31,2017-08-31,2017-08-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,100,400,29000,25000,45000,0.555555556
17001,2014-09-30,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,800,400,46000,20000,43000,0.465116279
17002,2014-12-31,2017-12-31,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,1100,400,36000,20000,47000,0.425531915
17003,2014-11-30,2018-11-30,2018-05-31,2018-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_7,MODEL_A,C,No,300,500,52000,20000,45000,0.444444444
17004,2014-09-30,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_7,MODEL_A,B,No,0,400,54000,20000,46000,0.434782609
17005,2014-03-31,2017-06-30,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,300,300,76000,30000,63000,0.476190476
17006,2014-06-30,2018-06-30,2017-09-30,2017-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,500,400,74000,29000,61000,0.475409836
17009,2015-08-31,2018-08-31,2018-10-31,2018-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,1400,400,54000,22000,48000,0.458333333
17010,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_15,MODEL_A,B,No,700,600,30000,29000,62000,0.467741935
17011,2014-10-31,2017-10-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_12,MODEL_A,B,No,1100,500,42000,30000,57000,0.526315789
17012,2015-03-31,2019-03-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_7,MODEL_A,B,No,100,400,40000,22000,48000,0.458333333
