VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
9835,2016-06-30,2019-06-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,38000,23000,47000
9836,2016-02-29,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1300,100,67000,22000,48000
9837,2016-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,700,100,42000,26000,53000
9838,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,Major,900,300,25000,16000,49000
9839,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,39000,22000,51000
9840,2016-12-31,2019-12-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Moderate,1400,100,66000,17000,49000
9841,2016-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300,100,41000,21000,49000
9842,2016-06-30,2020-06-30,2019-11-30,2019-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,61000,17000,51000
9843,2016-10-31,2019-10-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1100,100,59000,22000,51000
9844,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,700,300,52000,19000,52000
9845,2016-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,39000,20000,51000
9846,2016-06-30,2019-06-30,2019-04-30,2019-04-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,700,100,48000,26000,49000
9847,2016-06-30,2020-06-30,2019-10-31,2019-10-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,400,300,68000,18000,56000
9848,2016-08-31,2019-08-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,600,100,42000,25000,50000
9849,2016-07-31,2019-07-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,200,100,47000,23000,49000
9850,2016-11-30,2019-11-30,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,52000,24000,44000
9851,2017-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,1300,300,34000,17000,49000
9852,2017-01-31,2020-01-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,Moderate,200,300,67000,17000,49000
9853,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Moderate,NULL,100,51000,24000,48000
9854,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300,100,50000,23000,46000
9855,2016-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,2600,100,35000,23000,51000
9856,2016-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,500,100,17000,27000,49000
9857,2016-07-31,2020-07-31,2019-10-31,2019-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,300,300,89000,15000,50000
9858,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,0,300,114000,14000,50000
9859,2015-12-31,2019-12-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Major,2100,300,59000,15000,41000
9860,2016-05-31,2019-05-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,NULL,100,43000,21000,41000
9861,2016-04-30,2020-04-30,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,Moderate,600,300,48000,15000,41000
9862,2016-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,1200,100,48000,19000,41000
9863,2016-05-31,2019-05-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,NULL,100,39000,23000,43000
9864,2015-12-31,2019-12-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,1700,300,48000,16000,41000
9865,2016-02-29,2020-02-29,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,NULL,100,89000,12000,41000
9866,2016-01-31,2020-01-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,500,100,51000,15000,41000
9867,2016-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,200,100,46000,22000,41000
9868,2016-11-30,2019-11-30,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,F,Major,1200,300,26000,14000,43000
9869,2016-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,B,No,300,300,33000,23000,44000
9870,2016-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,NULL,100,32000,22000,41000
9871,2016-10-31,2019-10-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,1400,100,63000,16000,41000
9872,2016-04-30,2019-04-30,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,0,100,75000,17000,43000
9873,2016-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,A,No,800,100,42000,20000,41000
9874,2016-03-31,2020-03-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_2,MODEL_A,C,No,1500,300,35000,16000,44000
9875,2016-03-31,2019-03-31,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,NULL,100,39000,33000,59000
9876,2016-07-31,2019-07-31,2019-01-31,2019-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_18,MODEL_A,B,No,300,300,81000,28000,58000
9877,2016-01-31,2020-01-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,900,100,56000,23000,61000
9878,2016-03-31,2020-03-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,Moderate,2400,100,81000,21000,58000
9879,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,Major,700,300,68000,16000,51000
9880,2016-06-30,2019-06-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Major,400,100,56000,25000,51000
9881,2015-12-31,2019-12-31,2019-12-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,400,300,56000,19000,49000
9882,2017-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,600,300,52000,20000,53000
9883,2016-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1100,100,39000,22000,52000
9884,2016-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,500,300,50000,20000,50000
9885,2016-11-30,2019-11-30,2019-11-30,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,H,No,1900,100,0,16000,46000
9886,2016-02-29,2019-02-28,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Mild,NULL,100,37000,24000,46000
9887,2016-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,1200,100,64000,21000,51000
9888,2016-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,33000,20000,48000
9889,2016-04-30,2019-04-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,B,No,300,300,26000,25000,45000
9890,2016-02-29,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,A,No,0,100,68000,26000,55000
9891,2016-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,Mild,500,100,43000,18000,49000
9892,2016-04-30,2019-04-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300,100,46000,24000,44000
9893,2016-10-31,2019-10-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300,100,8000,21000,49000
9894,2016-11-30,2020-02-29,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,F,No,1400,300,73000,17000,51000
9895,2017-02-28,2020-02-29,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,300,100,58000,17000,52000
9896,2016-05-31,2019-05-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_7,MODEL_A,A,No,NULL,100,39000,24000,48000
9897,2015-10-31,2019-10-31,2019-05-31,2019-05-31,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_3,MODEL_A,B,No,2200,300,67000,26000,54000
9898,2016-08-31,2019-08-31,2019-04-30,2019-04-30,Terminated Prior to Maturity Date,Network Retailer,2,2002,TRIM_3,MODEL_A,A,No,1200,100,56000,26000,52000
9899,2016-06-30,2019-06-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,B,No,1400,300,75000,25000,52000
9900,2016-01-31,2020-01-31,2020-01-31,2020-01-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_16,MODEL_A,C,Major,100,300,37000,22000,50000
9901,2017-01-31,2020-01-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_3,MODEL_A,A,No,NULL,100,56000,17000,48000
9902,2016-02-29,2020-02-29,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,Moderate,3200,100,88000,19000,56000
9903,2016-02-29,2020-02-29,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,Mild,600,100,61000,23000,61000
9904,2016-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,A,No,300,100,56000,22000,56000
9905,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,C,Moderate,600,300,52000,22000,55000
9906,2015-12-31,2019-12-31,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_18,MODEL_A,E,Major,400,400,92000,18000,54000
10129,2015-02-28,2018-05-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,Moderate,100,NULL,32000,20000,39000
10130,2014-10-31,2018-10-31,2018-06-30,2018-09-30,Terminated Prior to Maturity Date,Network Retailer,3,2001,TRIM_2,MODEL_C,H,No,400,500,60000,16000,37000
10131,2015-01-31,2018-01-31,2018-01-31,2018-01-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,700,NULL,59000,16000,40000
10132,2015-02-28,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,F,No,1600,NULL,72000,14000,39000
10133,2014-05-31,2018-05-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,1200,NULL,65000,17000,38000
10134,2015-08-31,2019-08-31,2018-12-31,2019-01-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,D,Mild,NULL,500,50000,15000,36000
10135,2015-07-31,2019-07-31,2019-02-28,2019-02-28,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,400,NULL,59000,15000,37000
10136,2014-11-30,2018-11-30,2018-07-31,2018-07-31,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_3,MODEL_C,B,No,NULL,NULL,54000,22000,49000
10137,2014-07-31,2018-07-31,2018-05-31,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_C,B,No,600,NULL,62000,22000,51000
10138,2015-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,D,No,NULL,NULL,55000,15000,36000
10139,2014-11-30,2018-11-30,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_C,C,No,800,NULL,67000,18000,44000
10140,2016-02-29,2020-02-29,2017-01-31,2017-03-31,Reposessed,Network Retailer,4,2002,TRIM_1,MODEL_C,H,No,NULL,1600,14000,32000,40000
10141,2016-09-30,2020-03-31,2020-02-29,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,B,No,1600,400,33000,18000,41000
10142,2016-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_C,A,No,1400,100,49000,24000,44000
10143,2016-06-30,2019-09-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,F,No,1700,700,74000,19000,43000
10144,2015-12-31,2019-12-31,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_C,F,No,800,500,59000,18000,39000
10145,2016-11-30,2019-11-30,2019-11-30,2019-11-30,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_C,B,No,NULL,700,50000,21000,40000
10146,2017-08-31,2019-08-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2003,TRIM_2,MODEL_C,B,No,100,400,36000,25000,41000
9986,2014-08-31,2018-08-31,2018-06-30,2018-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,100,NULL,66000,17000,38000
9987,2014-04-30,2018-04-30,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,1200,NULL,76000,19000,46000
9988,2015-02-28,2019-02-28,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,2700,NULL,67000,15000,38000
9989,2015-04-30,2019-04-30,2018-11-30,2018-11-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,C,No,NULL,300,71000,14000,39000
9990,2014-05-31,2018-05-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,1500,NULL,77000,18000,39000
9991,2015-02-28,2019-02-28,2018-10-31,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,NULL,400,65000,15000,38000
9992,2015-02-28,2018-02-28,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,A,No,NULL,NULL,36000,20000,40000
9993,2015-03-31,2019-03-31,2018-12-31,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,NULL,NULL,77000,13000,37000
9994,2015-02-28,2019-02-28,2018-11-30,2018-12-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,D,No,900,NULL,64000,15000,36000
9995,2015-03-31,2019-03-31,2018-06-30,2018-06-30,Terminated Prior to Maturity Date,Network Retailer,2,2001,TRIM_2,MODEL_C,B,Moderate,1400,NULL,53000,17000,42000
9996,2015-01-31,2019-01-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,100,300,64000,15000,36000
9997,2015-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_C,B,No,900,NULL,51000,16000,37000
9998,2013-09-30,2017-09-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,400,NULL,78000,15000,36000
9999,2014-01-31,2017-04-30,2017-02-28,2017-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,NULL,NULL,21000,20000,37000
10000,2014-01-31,2018-01-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,NULL,NULL,20000,19000,41000
10001,2013-05-31,2017-05-31,2017-04-30,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,D,No,1700,NULL,83000,16000,41000
10002,2014-01-31,2018-01-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,Moderate,NULL,NULL,29000,17000,40000
10003,2014-02-28,2018-02-28,2018-02-28,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,Moderate,700,NULL,44000,16000,37000
10004,2014-02-28,2018-02-28,2017-12-31,2017-12-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,400,NULL,90000,13000,37000
10005,2014-03-31,2018-03-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1100,NULL,79000,17000,42000
10006,2016-02-29,2020-02-29,2020-01-31,2020-02-29,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_B,A,No,300,100,34000,21000,64000
10007,2016-07-31,2020-02-29,2019-12-31,2019-12-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_1,MODEL_B,D,No,100,600,68000,20000,72000
10008,2013-11-30,2017-11-30,2017-11-30,2018-02-28,Terminated at End of Maturity,Network Retailer,3,2000,TRIM_2,MODEL_C,H,No,800,500,22000,18000,38000
10009,2014-03-31,2018-03-31,2018-02-28,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,A,No,NULL,NULL,67000,15000,36000
10010,2014-03-31,2018-03-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1000,NULL,76000,16000,46000
10011,2014-02-28,2018-02-28,2017-09-30,2017-09-30,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,500,NULL,72000,15000,38000
10012,2013-03-31,2017-03-31,2017-03-31,2017-04-30,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,D,Major,700,NULL,62000,16000,39000
10013,2014-03-31,2018-03-31,2017-08-31,2017-08-31,Terminated Prior to Maturity Date,Network Retailer,2,2000,TRIM_2,MODEL_C,D,No,900,NULL,82000,16000,37000
10014,2014-03-31,2018-03-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,NULL,NULL,56000,16000,37000
10015,2014-01-31,2018-01-31,2017-09-30,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,100,NULL,69000,15000,36000
10016,2014-01-31,2018-01-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,NULL,NULL,75000,14000,36000
10017,2014-01-31,2018-05-31,2018-03-31,2018-03-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,100,NULL,57000,16000,38000
10018,2014-03-31,2018-03-31,2018-01-31,2018-02-28,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,300,NULL,74000,14000,36000
10019,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,B,No,1200,NULL,24000,17000,39000
10020,2013-12-31,2017-12-31,2017-09-30,2017-10-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_2,MODEL_C,C,No,NULL,NULL,71000,15000,37000
10021,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_5,MODEL_B,B,No,800,NULL,75000,25000,71000
10022,2014-05-31,2018-09-30,2018-07-31,2018-07-31,Terminated at End of Maturity,Network Retailer,2,2000,TRIM_5,MODEL_B,B,Moderate,1700,NULL,75000,24000,77000
10023,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,D,No,900,500,63000,22000,62000
10024,2015-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,D,No,1700,600,43000,22000,63000
10025,2016-07-31,2019-07-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Network Retailer,2,2002,TRIM_5,MODEL_B,H,No,2000,100,49000,28000,68000
10026,2015-05-31,2019-05-31,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_1,MODEL_B,C,No,2100,400,57000,22000,64000
10027,2015-04-30,2019-04-30,2019-05-31,2019-05-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,C,Moderate,700,400,70000,17000,41000
10028,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,D,Moderate,200,300,60000,14000,41000
10029,2015-10-31,2019-10-31,2019-10-31,2019-10-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,700,100,33000,14000,41000
10030,2015-06-30,2019-06-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,A,No,300,100,51000,17000,42000
10031,2015-06-30,2019-06-30,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,3200,400,71000,16000,42000
10032,2015-06-30,2019-06-30,2019-06-30,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,E,No,NULL,600,34000,19000,43000
10033,2015-02-28,2019-02-28,2019-02-28,2019-02-28,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,B,No,200,600,72000,18000,44000
10034,2015-09-30,2018-12-31,2018-11-30,2019-02-28,Terminated at End of Maturity,Network Retailer,3,2001,TRIM_2,MODEL_A,H,Moderate,2700,500,70000,19000,41000
10035,2015-07-31,2019-07-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_2,MODEL_A,E,No,500,500,67000,17000,41000
