VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
4601,2014-10-31,2017-10-31,2017-06-30,2017-07-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,600.0,400.0,26000,23000,50000
4603,2014-09-30,2018-09-30,2018-07-31,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,H,Major,1300.0,400.0,49000,17000,47000
4609,2014-08-31,2017-08-31,2017-09-30,2017-12-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,100.0,500.0,29000,23000,46000
4610,2014-11-30,2018-11-30,2018-09-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,H,No,4700.0,1200.0,102000,15000,44000
4611,2014-12-31,2018-12-31,2018-06-30,2018-07-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Moderate,1300.0,400.0,58000,18000,44000
4612,2014-09-30,2018-09-30,2018-03-31,2018-05-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,900.0,500.0,96000,17000,46000
4613,2014-09-30,2017-09-30,2017-05-31,2017-08-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,4700.0,500.0,80000,19000,49000
4614,2014-06-30,2018-06-30,2017-08-31,2017-09-30,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,1100.0,900.0,59000,17000,50000
4616,2014-06-30,2017-06-30,2017-06-30,2017-07-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,F,No,1200.0,0.0,46000,25000,46000
4619,2014-05-31,2018-05-31,2017-11-30,2018-01-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,Moderate,1200.0,500.0,66000,20000,46000
4620,2014-08-31,2018-08-31,2018-08-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,H,No,2000.0,1000.0,76000,16000,46000
4621,2015-02-28,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,100.0,500.0,96000,14000,48000
4623,2014-10-31,2018-10-31,2018-10-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,1600.0,500.0,46000,16000,44000
4625,2014-06-30,2018-06-30,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,Moderate,800.0,400.0,76000,17000,45000
4626,2014-11-30,2018-11-30,2018-10-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,H,Major,300.0,1300.0,69000,16000,47000
4629,2014-11-30,2018-11-30,2018-08-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,1100.0,500.0,58000,17000,43000
4632,2014-08-31,2018-08-31,2018-08-31,2018-09-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,2600.0,400.0,55000,20000,49000
4633,2014-11-30,2018-11-30,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,900.0,500.0,66000,15000,49000
4635,2014-12-31,2018-12-31,2018-12-31,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,3800.0,500.0,84000,15000,46000
4636,2014-09-30,2017-09-30,2017-07-31,2017-08-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,1800.0,500.0,37000,25000,48000
4637,2015-02-28,2019-02-28,2018-08-31,2018-10-31,Terminated Prior to Maturity Date,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,1000.0,500.0,97000,16000,46000
4638,2015-02-28,2019-02-28,2018-11-30,2019-03-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,500.0,500.0,66000,15000,45000
4639,2014-10-31,2018-10-31,2018-04-30,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,1900.0,1000.0,28000,17000,48000
4648,2014-10-31,2018-10-31,2018-10-31,2018-11-30,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,G,No,2700.0,0.0,76000,15000,43000
4649,2014-10-31,2018-10-31,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,500.0,400.0,41000,17000,46000
4654,2014-04-30,2018-04-30,2018-03-31,2018-04-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,No,200.0,400.0,29000,22000,48000
4655,2014-09-30,2018-09-30,2018-09-30,2018-10-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_7,MODEL_A,G,Mild,5800.0,0.0,87000,14000,48000
4656,2014-10-31,2018-10-31,2018-06-30,2018-07-31,Terminated Prior to Maturity Date,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,1300.0,400.0,75000,16000,49000
4662,2015-01-31,2018-01-31,2017-11-30,2018-01-31,Terminated at End of Maturity,Network Retailer,1,2000,TRIM_7,MODEL_A,H,Moderate,1800.0,3800.0,30000,22000,46000
4665,2014-08-31,2017-08-31,2017-07-31,2017-11-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,Major,800.0,500.0,39000,20000,47000
4670,2015-02-28,2018-02-28,2017-10-31,2018-02-28,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_7,MODEL_A,H,No,500.0,1400.0,76000,18000,48000
4672,2014-11-30,2018-11-30,2018-11-30,2019-01-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_7,MODEL_A,H,Major,1600.0,400.0,69000,15000,44000
4676,2014-04-30,2018-04-30,2018-02-28,2018-04-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_12,MODEL_A,H,Moderate,4400.0,400.0,93000,24000,56000
4682,2014-03-31,2017-03-31,2017-03-31,2017-05-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_12,MODEL_A,H,No,700.0,500.0,70000,28000,57000
4686,2014-05-31,2018-05-31,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_12,MODEL_A,H,Major,800.0,400.0,53000,28000,61000
4687,2014-05-31,2018-05-31,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_12,MODEL_A,H,No,3000.0,600.0,89000,25000,54000
4698,2014-03-31,2018-03-31,2018-03-31,2018-06-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_12,MODEL_A,H,No,1400.0,1300.0,33000,27000,59000
4700,2014-04-30,2018-04-30,2018-04-30,2018-06-30,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_12,MODEL_A,H,No,1500.0,500.0,75000,27000,56000
4706,2014-11-30,2017-11-30,2017-11-30,2018-02-28,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_12,MODEL_A,H,No,700.0,500.0,59000,28000,56000
4712,2014-03-31,2018-03-31,2018-05-31,2018-07-31,Terminated at End of Maturity,Independent Retailer,3,2000,TRIM_12,MODEL_A,H,No,700.0,500.0,73000,27000,59000
4715,2014-01-31,2018-01-31,2018-03-31,2018-04-30,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_12,MODEL_A,H,Major,5500.0,400.0,83000,22000,62000
4716,2014-06-30,2018-10-31,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_12,MODEL_A,H,Major,1000.0,500.0,47000,22000,57000
4724,2014-05-31,2018-05-31,2018-03-31,2018-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_12,MODEL_A,H,Mild,900.0,1400.0,89000,24000,56000
4725,2014-09-30,2018-09-30,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,1,2000,TRIM_12,MODEL_A,H,Major,2000.0,500.0,59000,23000,56000
4731,2014-04-30,2018-04-30,2018-04-30,2018-05-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_12,MODEL_A,H,Moderate,2300.0,500.0,53000,25000,58000
4732,2014-09-30,2018-09-30,2018-07-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2000,TRIM_12,MODEL_A,H,No,3000.0,500.0,46000,22000,55000
4734,2015-03-31,2019-03-31,2018-11-30,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_1,MODEL_A,H,Major,1100.0,500.0,92000,13000,41000
4736,2015-05-31,2019-05-31,2018-10-31,2018-12-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_1,MODEL_A,H,No,4600.0,400.0,64000,17000,41000
